ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;CANDIDATOS_POR_CODIGO;CANDIDATOS_POR_NOMBRE;TIPO_CRUCE;ESTADO_CRUCE;ESTADO_GEORREFERENCIACION;OBSERVACION
1;276020000045;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE FRANCISCO DE PAULA SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
2;276020000053;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE MANUELA BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
3;276020000061;ALCALA;IE ARTURO GOMEZ JARAMILLO SEDE JOSE IGNACIO RENGIFO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
4;276020000088;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE SAN AGUSTIN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
5;276020000100;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE SAN JUAN BOSCO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
6;276020000118;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE CRISTOBAL COLON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
7;276020000151;ALCALA;I.E ARTURO GÓMEZ JARAMILLO SEDE NUEVA GRANADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
8;276020000169;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE MANUEL MEJIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
9;276020000193;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE ATANASIO GIRARDOT;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
10;276020000215;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE LA POLONIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
11;276020000223;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
12;276020000231;ALCALA;I.E ARTURO GÓMEZ JARAMILLO SEDE SANTA TERESITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
13;176020000172;ALCALA;I.E SAN JOSÉ SEDE MARÍA AUXILIADORA # 1;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
14;176020000172;ALCALA;I.E SAN JOSE SEDE MARIA AUXILIADORA BLOQUE 2;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
15;176020000032;ALCALA;I.E SAN JOSÉ SEDE PRINCIPAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
16;176020000181;ALCALA;I.E ARTURO GOMEZ JARAMILLO SANTO TOMÁS DE AQUINO BLOQUE 1;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
17;176020000181;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE SANTO TOMAS DE AQUINO BLOQUE 2;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
18;476020000249;ALCALA;I.E ARTURO GOMEZ JARAMILLO SEDE PRINCIPAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
19;276036000207;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE JOSE MARIA CORDOBA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
20;276036000274;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE SANTA MATILDE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
21;276036000037;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE AGRICOLA CAMPOALEGRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
22;276036000070;ANDALUCÍA;I.E. AGRICOLA COMPOALEGRE SEDE CUSTODIO GARCIA ROVIRA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
23;276036000126;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE VICENTE H. CRUZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
24;276036000142;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE  ANTONIO JOSE DE SUCRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
25;276036000151;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE MARCO FIDEL SUAREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
26;276036000169;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE PRIMITIVO CRESPO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
27;276036000193;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE SAN FRANCISCO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
28;276036000223;ANDALUCÍA;I.E AGRICOLA CAMPO ALEGRE SEDE JOSE ANTONIO ANZOATEGUI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
29;276036000282;ANDALUCÍA;I.E. AGRICOLA CAMPOALEGRE SEDE ISABEL ARAGON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
30;276041000088;ANSERMANUEVO;I.E JORGE ISAACS SEDE CARTAGENA DE INDIAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
31;276041000363;ANSERMANUEVO;I.E SANTA INES SEDE PRIMARIA BLOQUE 3;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
32;276041000371;ANSERMANUEVO;I.E JORGE ISAAC SEDE JORGE ISAAC;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
33;376041000031;ANSERMANUEVO;I.E JORGE ISAAC SEDE NUESTRA SEÑORA DE FATIMA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
34;276041000851;ANSERMANUEVO;I.E JORGE ISAACS SEDE ONCE DE NOVIEMBRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
35;276041000169;ANSERMANUEVO;I.E SANTA INES SEDE SAN JUAN BOSCO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
36;276041000461;ANSERMANUEVO;I.E EL PLACER SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
37;276041000061;ANSERMANUEVO;I.E EL PLACER SEDE CAMILO TORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
38;276041000991;ANSERMANUEVO;I.E JORGE ISAAC SEDE TERESA BORJA DE CASTRO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
39;276041000193;ANSERMANUEVO;I.E EL PLACER SEDE DIVINO SALVADOR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
40;276041000207;ANSERMANUEVO;I.E EL PLACER SEDE NIÑO JESUS DE PRAGA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
41;276041001106;ANSERMANUEVO;I.E EL PLACER SEDE RICARDO NIETO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
42;276041000401;ANSERMANUEVO;I.E EL PLACER SEDE JUAN XXIII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
43;276041000517;ANSERMANUEVO;I.E JORGE ISAAC SEDE JOSE ACEVEDO Y GOMEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
44;276041000070;ANSERMANUEVO;I.E JORGE ISAAC SEDE SAGRADO CORAZON DE JESUS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
45;276041000096;ANSERMANUEVO;I.E JORGE ISAAC SEDE MERCEDES ABREGO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
46;276041001041;ANSERMANUEVO;I.E JORGE ISAAC SEDE MANUELA BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
47;276041000282;ANSERMANUEVO;I.E JORGE ISAAC SEDE LA INDEPENDENCIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
48;276041000231;ANSERMANUEVO;I.E EL PLACER SEDE JOSE CELESTINO MUTIS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
49;276041000151;ANSERMANUEVO;I.E EL PLACER SEDE JOSE EUSEBIO CARO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
50;276041000967;ANSERMANUEVO;I.E SANTA INES SEDE JORGE ROBLEDO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
51;276041000312;ANSERMANUEVO;I.E EL PLACER SEDE CRISTOBAL COLON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
52;276041000045;ANSERMANUEVO;I.E PLACER SEDE GENERAL SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
53;276041000240;ANSERMANUEVO;I.E JORGE ISAAC SEDE ATANASIO GIRARDOT;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
54;176041000440;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE MARCO FIDEL SUAREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
55;176041000016;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE PRINCIPAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
56;276041000266;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE MARIA MONTESORI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
57;176041000431;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE PIO XII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
58;176041000423;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE MARIA INMACULADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
59;176041000831;ANSERMANUEVO;IE SANTA ANA DE LOS CABALLEROS SEDE LAUREANO GOMEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
60;276041000339;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE ANTONIO RICAURTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
61;176041000709;ANSERMANUEVO;I.E SANTA ANA DE LOS CABALLEROS SEDE ANTONIO JOSE DE SUCRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
62;276054000052;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE BUENOS AIRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
63;276054000079;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE SEBASTIAN DE BELARCAZAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
64;276054000087;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE JUAN HURTADO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
65;276054000095;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE DOLORES SALAZAR LOPEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
66;276054000125;ARGELIA;IE SANTIAGO GUTIERREZ ANGEL SEDE PANAMERICANA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
67;276054000192;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL ICSGA SEDE PIO XII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
68;276054000222;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE JOSE ANTONIO GALAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
69;276054000371;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE PABLO VI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
70;276054000389;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE FRANCISCO JOSE DE CALDAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
71;276054000397;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE CAMILO TORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
72;476054000485;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE CONSUELO MAYA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
73;;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE SANTIAGO GUTIERREZ ANGEL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
74;;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE CRISTOBAL COLON-FUNDACION PRODESARROLLO COMUNITARIO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
75;276054000117;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE LIGIA RAMIREZ HOYOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
76;276054000184;ARGELIA;IE SANTIAGO GUTIERREZ ANGEL SEDE EL CARMEN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
77;276054000214;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE SANTA HELENA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
78;176054000023;ARGELIA;I.E GILBERTO ALZATE AVENDAÑO SEDE GILBERTO ALZATE AVENDAÑO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
79;176054000163;ARGELIA;I.E GILBERTO ALZATE AVENDAÑO SEDE FABIO MARTINEZ CIFUENTES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
80;;ARGELIA;I.E GILBERTO ALZATE AVENDAÑO SEDE MANUEL MEJIA VELEZ;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
81;276100000127;BOLIVAR;ESCUELA LA MARIA N. 29;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
82;276100000381;BOLIVAR;ESCUELA ANTONIO NARIÑO N. 5;3;0;COD_DANE_DUPLICADO_COORDENADA_COMUN;VALIDAR_DUPLICADO;GEORREFERENCIADA;"Código DANE duplicado en SedesUESVALLE; se asignó coordenada común."
83;276100000232;BOLIVAR;ESCUELA FRANCISCO DE PAULA SANTANDER N. 18;0;0;SIN_COINCIDENCIA;PENDIENTE;GEORREFERENCIADA;
84;276100000283;BOLIVAR;ESCUELA CARTAGENA DE INDIAS N.14;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
85;276828000387;BOLIVAR;UNIDAD EDUCATIVA RODRIGO LLOREDA CAICEDO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
86;;BOLIVAR;I.E RODRIGO LLOREDA CAICEDO SEDE POLICARPA SALAVARRIETA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
87;276828000166;BOLIVAR;CENTRO EDUCATIVO CENT DOC ANTONIO NARIÑO N. 16;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
88;276100000305;BOLIVAR;ESCUELA JOSE MARIA CORDOBA N.12;2;0;COD_DANE_DUPLICADO_COORDENADA_COMUN;VALIDAR_DUPLICADO;GEORREFERENCIADA;"Código DANE duplicado en SedesUESVALLE; se asignó coordenada común."
89;276100000119;BOLIVAR;ESCUELA POLICARPA SALAVARRIETA N. 30;2;0;COD_DANE_DUPLICADO_COORDENADA_COMUN;VALIDAR_DUPLICADO;GEORREFERENCIADA;"Código DANE duplicado en SedesUESVALLE; se asignó coordenada común."
90;;BOLIVAR;I.E RODRIGO LLOREDA CAICEDO SEDE DIEGO FALLON;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
91;276828000182;BOLIVAR;ESCUELA JOSE ANTONIO GALAN N. 18;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
92;276100000348;BOLIVAR;CENTRO EDUCATIVO CENT DOC ISABEL LA CATOLICA N. 8;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
93;276100000364;BOLIVAR;ESCUELA SAN JUAN BOSCO N. 7;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
94;276100000402;BOLIVAR;CENTRO EDUCATIVO CENT DOC N. 3 SANTO TOMAS DE AQUINO;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
95;276100000062;BOLIVAR;ESCUELA LUIS LORZA N. 35;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
96;;BOLIVAR;I.E NARANJAL SEDE EL PARAISO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
97;276100000372;BOLIVAR;CENTRO EDUCATIVO CENT DOC N. 6 MA INMACULADA;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
98;;BOLIVAR;I.E LA TULIA SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
99;276100000151;BOLIVAR;ESCUELA VEINTE DE JULIO N. 25;2;0;COD_DANE_DUPLICADO_COORDENADA_COMUN;VALIDAR_DUPLICADO;GEORREFERENCIADA;"Código DANE duplicado en SedesUESVALLE; se asignó coordenada común."
100;276100000291;BOLIVAR;ESCUELA MERCEDES ABREGO N. 13;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
101;276828000204;BOLIVAR;ESCUELA JOSE MARIA CORDOBA N. 20;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
102;276100000071;BOLIVAR;I.E NARANJAL SEDE SANTA CATALINA DE LABOURE;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
103;276100000704;BOLIVAR;INSTITUCION EDUCATIVA BETANIA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
104;276100000097;BOLIVAR;ESCUELA SAN JOSE N. 32;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
105;276100000038;BOLIVAR;ESCUELA DIVINO ECCE HOMO N. 37;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
106;276100000194;BOLIVAR;ESCUELA ROSA ZARATE DE PEÑA N. 22;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
107;276100000160;BOLIVAR;ESCUELA SAN JUAN BAUTISTA N. 24;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
108;;BOLIVAR;I.E. LA TULIA SEDE SAN JUDAS TADEO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
109;176100000441;BOLIVAR;ESCUELA URB MIX ALONSO ARAGON N.01;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
110;176100000424;BOLIVAR;ESCUELA URB JULIO CAICEDO Y TELLEZ N.2;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
111;176100000858;BOLIVAR;ESCUELA SAN JOSE N. 52;2;0;COD_DANE_DUPLICADO_COORDENADA_COMUN;VALIDAR_DUPLICADO;GEORREFERENCIADA;"Código DANE duplicado en SedesUESVALLE; se asignó coordenada común."
112;276100000321;BOLIVAR;ESCUELA RUR MIX MA AGUSTINA MADRID N.10;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
113;276100000500;BOLIVAR;COLEGIO MANUEL DOLORES MONDRAGON SAT;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
114;276100000275;BOLIVAR;ESCUELA NTRA SRA DEL CARMEN N. 15;2;0;COD_DANE_DUPLICADO_COORDENADA_COMUN;VALIDAR_DUPLICADO;GEORREFERENCIADA;"Código DANE duplicado en SedesUESVALLE; se asignó coordenada común."
115;276100000089;BOLIVAR;ESCUELA STA MONICA N. 33;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
116;276100000631;BOLIVAR;ESCUELA N. 47 LA CARMELITA;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
117;276100000542;BOLIVAR;ESCUELA RAFAEL NUÑEZ N. 27;0;0;SIN_COINCIDENCIA;PENDIENTE;GEORREFERENCIADA;
118;276100000798;BOLIVAR;ESCUELA JUAN PABLO II N. 51;1;0;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
119;276100000861;BOLIVAR;ESCUELA NUESTRA SEÑORA DEL CARMEN N. 52;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
120;276100000518;BOLIVAR;ESCUELA ANTONIA SANTOS N. 9;0;0;SIN_COINCIDENCIA;PENDIENTE;GEORREFERENCIADA;
121;;BOLIVAR;I.E. BETANIA SEDE SAN AUGUSTIN;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
122;;BOLIVAR;I.E. NARANJAL SEDE  PRINCIPAL;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
123;276100000259;BOLIVAR;INSTITUCION EDUCATIVA PRIMAVERA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
124;276113000894;BUGALAGRANDE;IE CEILAN SEDE ALFONSO LOPEZ PUMAREJO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
125;276113000274;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE JUAN JOSE RENDON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
126;276113000533;BUGALAGRANDE;I.E DIEGO RENGIFO SALAZAR SEDE JUAN DEL CORRAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
127;;BUGALAGRANDE;I.E CEILAN SEDE AGRICOLA CEILAN PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
128;276113000614;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR  SEDE MARIANO OSPINA PEREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
129;276113000151;BUGALAGRANDE;I.E. ANTONIO NARIÑO SEDE CRISTOBAL COLON (I.D);1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
130;276113000142;BUGALAGRANDE;I.E. ANTONIO NARIÑO SEDE MANUELA BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
131;276113000347;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ERNESTO PIZARRO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
132;276113000126;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
133;176113000652;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE ANTONIO NARIÑO;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
134;276113000941;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
135;276113000631;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE CAMILO TORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
136;;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE PRIMARIA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
137;276113000436;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE MARIANO GONZALEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
138;276113000509;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR  SEDE JULIAN URIBE URIBE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
139;176113000652;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO NARIÑO;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
140;276113000231;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE JUAN XXIII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
141;276113000070;BUGALAGRANDE;I.E CEILAN SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
142;276113000410;BUGALAGRANDE;IE CEILAN SEDE  POLICARPA SALAVARRIETA (DP);1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
143;276113001050;BUGALAGRANDE;I.E. CEILAN SEDE DIVINO NIÑO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
144;276113000240;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE JULIO ARBOLEDA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
145;276113000517;BUGALAGRANDE;I.E. MARIANO GONZALEZ SEDE FRANCISCO DE PAULA SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
146;276113000576;BUGALAGRANDE;I.E. CEILAN SEDE ALTO BONITO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
147;276113000215;BUGALAGRANDE;I.E CEILAN SEDE JOSE ACEVEDO Y GOMEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
148;276113001009;BUGALAGRANDE;IE CEILAN SEDE VIRGEN LA MILAGROSA (I.D);1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
149;276113000991;BUGALAGRANDE;I.E CEILAN SEDE JOSE HILARIO LOPEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
150;276113000444;BUGALAGRANDE;IE CEILAN SEDE JOSE JOAQUIN CASAS (I.D);1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
151;276113000584;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ENRIQUE OLAYA HERRERA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
152;276113000282;BUGALAGRANDE;I.E CEILAN SEDE JOSE ASUNCION SILVA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
